Row ID,OrigNPI,R3,CallQC,State,Specialty,Final_R3_Score_Address,p_r3_wrong,p_call_conclusive,both_conclusive,y_r3_wrong,shap_a_feat_r3_score_numeric,shap_a_feat_low_claim_specialty,shap_a_feat_web_says_not_found_and_not_empty,shap_a_feat_r3_high_confidence,shap_a_feat_ev_pv_nf_org_n,shap_a_feat_ev_pv_nf_prov_n,shap_a_feat_ev_pv_nf_agg_n,shap_a_feat_ev_pv_f_org_n,shap_a_feat_ev_pv_f_prov_n,shap_a_feat_ev_pv_f_agg_n,shap_a_feat_ev_ov_nf_org_n,shap_a_feat_ev_ov_nf_prov_n,shap_a_feat_ev_ov_nf_agg_n,shap_a_feat_ev_ov_f_org_n,shap_a_feat_ev_ov_f_prov_n,shap_a_feat_ev_ov_f_agg_n,shap_a_feat_ev_total_found,shap_a_feat_ev_total_not_found,shap_a_feat_ev_total,shap_a_feat_ev_found_ratio,shap_a_feat_pv_found_any,shap_a_feat_ov_found_any,shap_a_feat_pv_notfound_any,shap_a_feat_ov_notfound_any,shap_a_feat_both_views_found,shap_a_feat_only_pv_found,shap_a_feat_only_ov_found,shap_a_feat_neither_view_found,shap_a_feat_source_diversity,shap_a_feat_state_high_risk,shap_a_feat_has_credentials,shap_a_feat_npi_deactivated,shap_a_feat_r3_suggests_name_change,shap_a_feat_cred_is_md_do,shap_a_feat_cred_is_midlevel,shap_a_feat_has_pio_evidence,shap_a_feat_pio_yes,shap_a_feat_pio_no,shap_a_feat_org_is_hospital,shap_a_feat_org_is_missing,shap_a_feat_claims_n,shap_a_feat_claims_distinct_orgs,shap_a_feat_claims_distinct_addrs,shap_a_feat_claims_days_since,shap_a_feat_claims_zip_match,shap_a_feat_claims_street_zip_match,shap_a_feat_claims_recent_zip_match,shap_a_feat_claims_recent_street_zip,shap_a_feat_claims_zip_but_no_match,shap_a_feat_claims_log1p_n,shap_a_feat_claims_high_volume,shap_a_feat_claims_recent_active,shap_a_feat_claims_no_match_high_n,shap_a_feat_claims_strong_corroborate,shap_a_feat_claims_strong_contradict,shap_a_feat_r3acc_x_claims_contradict,shap_a_feat_r3ina_x_claims_corroborate,shap_a_feat_nppes_found,shap_a_feat_nppes_deactivated,shap_a_feat_nppes_days_since_update,shap_a_feat_nppes_practice_ne_mailing,shap_a_feat_nppes_num_locations,shap_a_feat_nppes_multi_location,shap_a_feat_nppes_practice_addr_match_tier,shap_a_feat_nppes_any_location_match_tier,shap_a_feat_is_hospital_affiliated_specialty,shap_a_feat_hosp_x_r3_inaccurate,shap_a_feat_hosp_x_r3_accurate,shap_a_feat_hosp_x_web_silent,shap_a_feat_hosp_x_org_linked,shap_a_feat_stale_is_checked,shap_a_feat_stale_days_since_claim,shap_a_feat_stale_days_since_nppes,shap_a_feat_stale_min_days,shap_a_feat_stale_over_90,shap_a_feat_stale_moved_elsewhere,shap_a_feat_stale_flag_fresh,shap_a_feat_stale_flag_stale_suspect,shap_a_feat_stale_flag_confirmed_stale,shap_a_feat_stale_flag_unknown,shap_a_feat_cms_dc_found,shap_a_feat_cms_num_practice_locations,shap_a_feat_cms_num_states,shap_a_feat_cms_num_org_affiliations,shap_a_feat_cms_max_group_size,shap_a_feat_cms_telehealth,shap_a_feat_cms_is_multisite,shap_a_feat_cms_any_location_match_tier,shap_a_feat_cms_matches_any_location,shap_a_feat_cms_multisite_no_match,shap_a_feat_cms_match_x_r3ina,shap_a_feat_hosp_x_cms_multisite,top_reasons_r3_wrong,decision_label,decision_reason,call_resolves,final_label
2184,1235441429.0,INACCURATE,ACCURATE,NY,PEDIATRIC SURGERY,0.0,0.1193859353057407,0.990169881638164,True,1.0,-0.0888744729934833,0.0034188575841128,0.0003258280937778,0.0,-0.0610407109342349,0.0155515122003712,0.1259706339493587,-0.0018611502880192,-0.0042702304179867,0.0024809034325626,-0.0265425547078278,0.0,0.0250954696732694,-0.0025015103601098,0.0,-0.0004669336193604,-0.0019053860403838,0.0527016769516524,0.0728165501261402,-0.0043857675149858,-0.0003390541868505,-0.0049014463632546,0.0,-0.0017037992043634,-0.0035442412876599,-0.0005144843904875,0.0,0.0,0.004218418940155,-0.1624967327568847,0.0,0.0,0.0,-0.0108071876787285,-0.0004496289034922,0.0080567860692079,0.0,0.0,-0.0109449347005595,0.0,-0.0853399452024626,-0.0439525357333842,0.0167484190000555,0.0516907934899616,-0.0923545189791754,-0.0008537864548971,-0.0086994464972726,-0.0006662986830173,-0.0106314475575001,0.0094226582809171,-0.0003477488776585,0.0,-0.0072996747642797,0.0,-0.0150176867997443,0.0,-0.0015759040422723,-0.0040508382911077,0.0,0.0,0.0,-0.0020260496092,0.0,0.0,0.0,0.0093225525575574,0.0056262722373988,-0.0016509050409789,-0.0324649679417019,0.006314496192575,-0.0129879439536314,-0.0162076883201041,0.0,-0.0033025280741438,0.0,-0.0005907565051161,0.0,0.0,0.0,-0.000325069829708,-0.0076654913229637,-0.0461008657220368,-0.0042920706675893,-0.0218126080289038,-0.0570207458394909,0.0128502780673714,-0.0007688985194948,-0.0241727927164867,-0.0014047560337327,-0.0001353485939535,-0.0173780258920695,-0.0014639966919252,feat_state_high_risk(-0.16→right) | feat_ev_pv_nf_agg_n(+0.13→wrong) | feat_claims_zip_match(-0.09→right),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
1436,1366028110.0,ACCURATE,ACCURATE,FL,"ALLOPATHIC & OSTEOPATHIC PHYSICIANS, PSYCHIATRY & NEUROLOGY, PSYCHIATRY",84.6153846153846,0.2304586773852031,0.5389597856749152,True,0.0,0.5509509293758327,-0.0282436247511411,0.004906096698678,0.0,-0.0187253564983949,-0.0007312237161695,-0.0208598082496657,-0.0008023992327996,0.0020302081653367,-0.0127133496375979,-0.0052699579467779,0.0,-0.0003741524184067,0.0530192071243237,0.0,-0.0005436964601677,-0.0071455258134913,-0.0117871637991228,0.0629002278219083,-0.0597422044145378,0.0,0.0748555316461105,0.0,0.0,0.0145480381518235,-2.0385144159639245e-05,0.0,0.0008272781041922,-0.0031983200282197,-0.1067228651255949,0.0,0.0,0.0,0.0278723335184009,-0.0067892542415994,0.0567705874329401,0.0,0.0,-0.0010797985657831,0.0,-0.1466485150689475,-0.0534682305681615,-0.0141098952190047,-0.1150336832290038,-0.0410726260470338,-0.0161031005836162,0.0,-0.0028864695330846,-0.002042124404368,-0.0019125908518389,0.0,0.0,0.0039233775170797,0.0,0.001209270460548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060259703647631,0.0096828604537509,0.0,0.0003347614966868,-0.0166717955126223,0.0352706799350804,-0.0545448383786161,0.0,-0.0023944496607753,0.0,0.0203081419463182,0.0251473574866141,0.0,0.0,-0.0201093586037338,-0.000113145212463,0.0237980361699317,-0.0167940845228744,0.0543306290453102,0.0170976932370832,-0.0090883009477007,-0.0005101848064461,0.114341509355169,-0.0002660525443791,-0.0246594556785691,-0.0117756149850183,-0.0035226374710018,feat_r3_score_numeric(+0.55→wrong) | feat_claims_n(-0.15→right) | feat_claims_days_since(-0.12→right),INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
695,1396039368.0,INACCURATE,INACCURATE,NY,SURGERY - THORACIC SURGERY,0.0,0.1648920325373101,0.99768419466682,True,0.0,-0.1785969008221949,0.0038939279821391,0.0064537699742281,0.0,-0.0077621678812844,-0.0025319639616735,0.0143683655629118,-0.0002383555735873,-0.0004565565073511,0.001505629715304,-0.0122695690430019,0.0,0.000730973962237,0.0015361227546254,0.0,0.0001647262292475,-0.001986405178414,-0.0151502101324217,-0.0216672191066644,-0.004129831413691,0.0,-0.0042481429854293,0.0,0.0,0.0003032999338973,-0.0094633814687393,0.0,-0.0007238683411681,-0.0042207477828239,-0.1396429878315689,0.0,0.0,0.0,0.0089235358384572,-0.001420549210967,0.010592764172948,0.0,0.0,0.0073235000928231,0.0,-0.1984203721957817,-0.0121961220245012,0.0173393370600212,-0.1159072093871618,0.0887574689204548,0.1990590304661932,0.0,-0.0096381713181778,0.0033751138931786,-0.0042023197467372,0.0,0.0,0.0007657236487515,0.0,0.0007810432956844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073051662953244,-0.0046707943395506,0.0,-0.0019533424849196,0.019888582637013,-0.0120268183882928,-0.0089723610303556,0.0,-0.0006162996389823,0.0,-2.154253693676781e-05,0.0004754730365247,0.0,0.0,-0.0119888012363445,0.0004876712522661,0.0063351556899536,0.2238483320931264,0.0066876221264091,-0.0298024396612707,0.0033681549555395,-0.0020806250993058,0.1883950221692691,-0.0011708923236436,-0.1142707424203374,-0.0050075602126444,0.0078652749457119,feat_cms_num_states(+0.22→wrong) | feat_claims_street_zip_match(+0.20→wrong) | feat_claims_n(-0.20→right),INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
466,1538230222.0,INACCURATE,INACCURATE,NY,NEUROLOGY,0.0,0.0842364911004947,0.989509528018888,True,0.0,-0.1019891537068743,-0.0007258481983016,0.0299043001426897,0.0,-0.0011548978474941,-0.0597262002538355,0.0485058356406641,0.0,-0.008658803714279,-0.0357939083586344,-0.0027766468988063,-0.0015182239419261,0.0108530704483742,0.0048327805212384,0.0,-8.524759925456262e-05,-0.0061016504897171,0.2865111777787015,0.1569461662485106,-0.0015524280156989,-0.0088409685402924,-0.0084815271684703,-0.001666005594331,-5.121791663390389e-05,0.0030294215452661,-0.0132317575315877,0.0,-0.0090396020694833,-0.00697352275598,-0.2518272113151245,0.0,0.0,0.0,-0.0155060541750435,-0.0103723616552319,0.0063774935044139,0.0,0.0,0.0735536943963556,0.0,-0.3205983331854309,-0.1153928520557529,-0.0648446121939937,-0.1500289589436279,0.0080146890750922,0.006123183180315,-0.0045326121873581,0.0,0.0018373114690612,-0.0209282195662651,0.0067456529652052,0.0,0.000406002721426,0.001377931982304,0.0,0.0,-0.0109323716993388,-0.0039562899047693,0.0,-0.0015140991948705,0.0,-0.0007930239463421,0.0,0.0,0.0,0.0061686208021518,0.0108664811390208,-0.0008843077548803,0.0029169719088547,-0.0112692217995442,0.0,-0.0312526876368507,0.0,-0.0048167968292106,0.0,-0.0025403401695333,0.0,0.0,0.0,-0.0219916676080009,0.0014197402650345,-0.0798912988854879,-0.0018522241193039,0.0010351168516942,0.0073041638094751,-0.0938786227001801,0.0,-0.0260946875978343,-0.000826700646558,-0.025187561311703,-0.027151279802725,0.0,feat_claims_n(-0.32→right) | feat_ev_total_not_found(+0.29→wrong) | feat_state_high_risk(-0.25→right),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
1950,1710090733.0,INCONCLUSIVE,ACCURATE,UT,PHYSICAL THERAPIST,40.0,,0.9294623819752742,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A - Not in Model A,INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
871,1710305123.0,INACCURATE,INACCURATE,WI,UROLOGY,2.94117647058823,0.1306670726668341,0.9893200663046504,True,0.0,-0.1027152042457783,0.0055340565793492,0.006939941374185,0.0,0.1852167141235294,0.0021520279918058,-0.0001546594817901,-0.0004420773058123,-0.0019537837555357,0.0092654916244635,0.0792174377382847,0.0,-0.002069196701551,0.0010165034195101,0.0,0.0001145603411716,-0.0001000699856949,-0.0757659458227513,-0.0015439674771092,0.018284633503998,0.0,6.006802847105974e-05,0.0,0.0,0.0002612631060866,0.0305131375372706,0.0,0.0008749185629344,-0.0063039538073938,-0.1569178584010475,0.0,0.0,0.0,0.0087283304748409,-0.0015130875121795,0.0090741601483859,0.0,0.0,-0.0139409227869747,0.0,-0.189422580317336,-0.0410964297875331,-0.0057983365410077,-0.1256901999791946,-0.0247029465453186,-0.0194905028165908,0.0,-0.0081535368854279,0.0032952246874964,-0.0001001456367242,0.0,0.0,0.000773786447562,0.0,0.0002335580288661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186686794893492,0.0023789768723059,0.0,0.0003811255717547,-0.015310474733085,-0.0215349326314255,-0.0088226701148458,0.0,-0.0004219396956056,0.0,-0.0006350133145248,0.0004754730365247,0.0,0.0,-0.0120766201632268,0.0001964118029064,0.2349865651290414,-0.0135952195528859,0.0082723915961901,-0.041068487869075,-0.0161850310119559,-0.0012269581133041,-0.0392159306513521,-0.0015062804335563,-0.0211343249921643,-0.0052792584862984,0.0065825850248188,feat_cms_num_practice_locations(+0.23→wrong) | feat_claims_n(-0.19→right) | feat_ev_pv_nf_org_n(+0.19→wrong),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
266,1770784837.0,INACCURATE,INACCURATE,IL,INTERNAL MEDICINE,0.0,0.045299984742574,0.997748453032099,True,0.0,-0.1738902451775963,0.0123119810308514,-0.1898537763336162,0.0,-0.0351460777739239,0.036272910038254,-0.0548397666831858,-0.000148203145949,-0.0114692872663593,-0.0127389971275587,-0.0104707262003055,-8.498703414516157e-05,-0.0075911887694009,0.0015462867084736,0.0002728358918247,-0.0011699597144775,-0.0061764546655329,0.0266775880511173,0.0201178978431319,-0.0108068001510554,-0.0040550473771883,-0.0025659229983865,-0.0050108316688001,-0.0183404212057167,-0.0023347279579607,-0.0077072232791757,0.0007031561799537,0.0,0.0018497385663344,-0.4909766149524583,0.0,0.0,0.0,-0.0244204602942473,-0.0175455366234392,0.0142700428523386,0.0,0.0,0.0553486478069405,0.0,-0.1880282005667104,-0.0051894679343658,0.0056651749411776,-0.0114634669419988,0.0006572914333459,-0.0281097306082658,0.0009250207528295,-0.0082844335298788,0.018518926976118,0.0030786783554039,-0.000462899037402,0.0,0.0102182052289981,0.000483190705631,0.0068539815316852,0.0003107853873419,-0.0096603617214487,-0.0074629085032403,0.0,-0.008326711201507,-0.0005732234532374,-0.0003341977771003,-0.0004592932712168,0.0,0.0,0.0194235899982339,-0.0072904446314802,-0.0430943839683144,-0.0039579391678114,0.0099086933397997,0.0,-0.0103553386133187,0.0,-0.0111616412078885,0.0,-0.0010984666707512,0.0015182959970102,0.0,-0.0005530819244727,-0.0145275470010184,0.0110632469600974,-0.0524912946368583,-0.0213368190934582,0.0024407601545542,0.0184034867428423,-0.2094958542678847,-0.0005461767532888,-0.0398555455507584,-0.0011230734857508,-0.1145613802668015,-0.0160074053709934,0.0449335922837281,feat_state_high_risk(-0.49→right) | feat_cms_telehealth(-0.21→right) | feat_web_says_not_found_and_not_empty(-0.19→right),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
2124,,INCONCLUSIVE,INACCURATE,PA,"ALLOPATHIC & OSTEOPATHIC PHYSICIANS, PSYCHIATRY & NEUROLOGY, PSYCHIATRY",-1.0,,0.9018352247160588,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A - Not in Model A,INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
2123,1023058583.0,ACCURATE,INACCURATE,MI,PEDIATRICS PHYSICIAN (208000000X),78.2608695652173,0.6937662929823504,0.9972044113875224,True,1.0,0.3391210548573248,0.0200589313463042,0.0078091731982169,0.0,-0.0256185167982654,0.013633390910042,-0.2306821069904174,0.0,-0.061619326775158,0.067611507025906,0.0055111940126352,-0.0161806998821835,-0.0003318130085903,-0.226292951044074,0.0,-0.0066513344277299,-0.0485583637402589,0.074536844672926,0.0390070949346958,-0.0109236552481218,0.0087722331934216,0.0059848172531736,-0.0015940510259485,0.0031137172936757,-0.0048611559248945,-0.0039161242745354,0.0,-0.0001203514056289,-0.0102926263711617,1.6038391736953428,0.0,0.0,0.0,0.0415261940869964,-0.0111408701296212,0.0028404789749165,0.0,0.0,0.0810005052874916,0.0,0.516503223209756,0.0706719657225065,0.0125490063766021,0.0056751784796416,-0.0021232596472906,-0.0029083715589447,-0.0010989104691683,0.0,0.0019211352483667,0.0088447380134805,-0.0011755631087243,0.0,0.0005542833783845,-0.0012244804041289,0.0,0.0,-0.0015441851033212,-0.0021115741091878,0.0,-0.0014070613215679,0.0,-0.0001440772526776,0.0,0.0,0.0,0.0041415758178062,0.005596450854818,0.0095041863523095,0.0031369415325299,-0.0002684055047372,0.0,-0.0189634100551031,0.0,-0.0080804204869792,0.0,-0.0022864779418747,0.0,0.0,0.0,0.1680067751792425,0.0605831883066022,0.1165046187033774,-0.0047082804532889,-0.0810315618882459,-0.1793466006991707,0.0097231471548049,0.0,-0.0097357351981923,-0.0005128416628901,0.001365476526465,-0.0207787075544152,0.0,feat_state_high_risk(+1.60→wrong) | feat_claims_n(+0.52→wrong) | feat_r3_score_numeric(+0.34→wrong),INACCURATE,FLIP_R3_HIGH_PWRONG,False,INACCURATE
928,1124426523.0,INACCURATE,INACCURATE,IN,"BEHAVIORAL HEALTH & SOCIAL SERVICE PROVIDERS, BEHAVIOR ANALYST",0.0,0.0527159640421881,0.3276643375478178,True,0.0,-0.2165223693685821,-0.0155175235512562,0.0005807621426444,0.0,-0.0140640220415011,0.0043699761459705,-0.016252402515154,-0.0143677577408699,-0.0085123753181742,-0.0155839993386027,-0.0470637996932969,0.0,-0.0030294509003707,0.0002823974829851,0.0,-0.0012141582424462,-0.0135956728987722,-0.0053178670138965,-0.0882001712327936,-0.0107922545276593,-0.0012322109230254,-0.0029107225287019,0.0,-0.0036221651703635,-0.0023609471804748,-0.0076606100550493,0.0,0.0,0.0042806773684194,-0.4544555090843813,0.0,0.0,0.0,-0.0498286609839387,-0.0002592621872091,-0.045408137496343,0.0,0.0,-0.0333205923208417,0.0,0.1600152255565176,0.021853181183433,0.0086807855263265,-0.0867239580150054,-0.0705550726262666,-0.0010609280393255,-0.0072832538115787,-0.0006662986830173,0.0072810036242862,0.0157887938734566,0.0007652476066187,0.0,0.001289502123333,0.0,0.0017349019962414,0.0,-0.0005190792761195,-0.004730168691069,0.0,0.0,0.0,-0.0019191280311259,0.0,0.0,0.0,-0.0374585965655965,-0.0045088853593008,-0.00074523460902,0.0026600114502801,-0.014266343360501,-0.0108879092756986,-0.0280088579016739,0.0,-0.0040164616306288,0.0,-0.0010933925657524,0.0,0.0,0.0,-0.0020483330656582,-0.0165389354971085,-0.0414758853984741,-0.0035110957931694,-0.0203450263599923,-0.1213235980882513,0.0042664524166617,-6.376500234945949e-05,-0.0311903007871702,-0.0013557153444036,-0.0031887112780667,-0.0242702544324685,-0.0009231296442504,feat_state_high_risk(-0.45→right) | feat_r3_score_numeric(-0.22→right) | feat_claims_n(+0.16→wrong),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
1395,1235542051.0,INCONCLUSIVE,INACCURATE,NY,CLINICAL NEUROPSYCHOLOGY,69.9453551912568,,0.9921395038453544,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A - Not in Model A,INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
1272,1316907108.0,INACCURATE,INACCURATE,FL,PEDIATRICS,8.0,0.13395506825171,0.990171227402978,True,0.0,0.2331279571621685,-0.0009838191218129,0.0164882313422788,0.0,-0.0962588169779369,-0.0217165429127117,0.0217942060412254,0.0,-0.0043472878048732,0.0609973118105426,-0.0071608194385865,0.0043064503218188,0.0071737586239926,0.0070550141061006,0.0,0.0001182466699337,0.0090525592052291,0.1432104133281183,0.1177191728268416,0.0287451836572158,0.0185373441846774,0.016657909924936,-0.0038387160328104,-0.0005340403308687,0.0054512301489588,-0.0002152207377557,0.0,0.0113347085687196,1.2956520523534478e-05,-0.2717288675838852,0.0,0.0,0.0,-0.0879450585554369,-0.0405137315822373,0.0055734296286588,0.0,0.0,-0.0151496931684928,0.0,-0.2304563884792456,-0.0518094486257774,0.0785801368545616,0.0552622740263294,-0.028124019673108,-0.0078979369166649,-0.0100926271520956,0.0,-0.0230440121417402,-0.0085132073580812,0.0003294916357583,0.0,-0.0131013165244834,-0.0039143707777409,0.0,0.0,-0.005490274754525,-0.0025325657756275,0.0,-0.0005347499095813,0.0,-0.0002407750403009,0.0,0.0,0.0,-0.0361600265603748,-0.044316085895441,-0.0009307184527241,0.0083929528900811,-0.015646644832183,0.0,-0.0285042866590678,0.0,-0.0190070559038297,0.0,-0.0051519307588839,0.0,0.0,0.0,-0.0275510830287343,-0.006939177166506,-0.0078912613076828,-0.0087920405207666,-0.0069824561398386,-0.0354390609738917,0.0175598392335421,0.0,-0.0163196341791271,-0.0005440823494988,0.0084736129446205,-0.052439160000183,0.0,feat_state_high_risk(-0.27→right) | feat_r3_score_numeric(+0.23→wrong) | feat_claims_n(-0.23→right),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
1320,1386038693.0,INCONCLUSIVE,INACCURATE,MI,COUNSELOR - PROFESSIONAL,-1.0,,0.9691035920900558,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A - Not in Model A,INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
1983,1477174068.0,ACCURATE,ACCURATE,NY,DERMATOLOGY,80.0,0.2177294462679333,0.991123352961594,True,0.0,1.0209001713750538,0.0047823335570717,0.0337725722152722,0.0,-0.0223967500208011,-0.0068167005869902,0.0347841057166439,9.746994152059806e-05,0.0825915297417151,0.0002955534707434,-0.0018764179397033,0.001632935468392,0.0170367635954129,-0.0311476303687084,0.000244183240105,-0.00123769920931,0.0061390005027076,-0.0108605478187675,0.0910644451721637,0.0068615150748159,0.008979791956954,-0.0649341059159955,-0.0012817798029912,-0.0088889133321974,-0.0365542574538876,0.011389274348155,0.0008887387497182,0.0,0.0019823057698851,-0.2598785434076023,0.0,0.0,0.0,-0.2085667366912426,-0.0123682759141482,-0.004559971709884,0.0,0.0,-0.0488302381683086,0.0,-0.3297185336636377,-0.0022972642971165,-0.0231277266468803,0.0317708545417233,-0.0043040610078814,-0.0106339034603087,-0.0160979268209671,-0.0056797738974061,0.0091849723633655,-0.0044513808256445,0.0001630765424167,0.0,-0.0618246095523145,0.0029324733195378,-0.0284642638927989,-0.0096757508816758,-0.0108868782056883,-0.0048718502631383,0.0,-0.0044536832721761,-0.0001108166430753,-0.0004761501863113,-0.0001799375720101,0.0,0.0,-0.0179725304197703,0.0044555877815786,-0.0189425253350158,0.0021903962739642,-0.0018459537757044,0.0,-0.0192668142262949,0.0,-0.0072485081899281,0.0,0.0703885264237944,0.0124941495276261,0.0,0.0244828043689118,-0.007800397038279,0.0001362919658358,-0.0352257384756979,-0.0144531779609441,-0.0012339917977157,0.1469673715480643,0.0278415462902949,-0.0015427526880369,-0.0431366280494873,-0.0002893948985723,-0.0219784044504315,-0.0478412636391339,0.009542919543542,feat_r3_score_numeric(+1.02→wrong) | feat_claims_n(-0.33→right) | feat_state_high_risk(-0.26→right),INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
788,1578803896.0,INACCURATE,INACCURATE,WI,PHYSICAL THERAPIST,0.0,0.0576732915560937,0.8829221663929295,True,0.0,-0.2256850305092659,-0.0114796266182658,0.0012128479097489,0.0,-0.0109828615572966,-0.0078636003768954,0.0388878960785841,-0.0140673472750159,-0.009806008829965,-0.0136413753449955,-0.0485663892383268,0.0,-0.0058522059116522,0.0011972184327812,0.0,-0.0011987560577297,-0.0107230630768336,-0.0426244484286647,-0.1697758913052222,-0.0104114980370392,-0.0013592665505896,-0.0039659259916718,0.0,-0.0036221651703635,-0.0020771779523878,-0.0026189033680876,0.0,0.0,0.0026394619569417,-0.4031098374875595,0.0,0.0,0.0,-0.0733872314056035,-0.0002442194430133,0.0226610024162825,0.0,0.0,-0.0220637052505617,0.0,0.1357505013045136,0.0179032680224039,0.0031936356382618,-0.0869815445168699,-0.0681059243267086,-0.0010609280393255,-0.0024181950769588,-0.0006662986830173,0.0072810036242862,0.0089066741909619,0.0007652476066187,0.0,0.0035074117527178,0.0,0.004641998593199,0.0,0.0016409165306927,-0.0047154033997942,0.0,0.0,0.0,-0.0020054081193859,0.0,0.0,0.0,-0.0371191700454882,-0.0042140488288832,-0.00074523460902,0.0026600114502801,-0.014266343360501,-0.0079305544860527,-0.0278431523974971,0.0,-0.0037404004889456,0.0,-0.0011060953819138,0.0,0.0,0.0,-0.0020483330656582,0.0110033455187916,-0.0423482160182488,-0.0035809443457639,-0.014703730691095,-0.0730655530874638,0.0025226546523816,-6.376500234945949e-05,-0.029170286148632,-0.0004611905921324,-0.0031887112780667,-0.0200795256385027,-0.002418854892219,feat_state_high_risk(-0.40→right) | feat_r3_score_numeric(-0.23→right) | feat_ev_total(-0.17→right),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
81,1750475125.0,INCONCLUSIVE,INACCURATE,NM,INTERNAL MEDICINE,55.0,,0.9971963706862168,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A - Not in Model A,INCONCLUSIVE,MODEL_INCONCLUSIVE_NOT_CALLED,False,INCONCLUSIVE
549,1841603263.0,INACCURATE,ACCURATE,MA,INTERNAL MEDICINE,4.25531914893617,0.0924207218564765,0.99768419466682,True,1.0,-0.16691213500866,0.0187713971703506,0.039565583686643,0.0,-0.0609795422272167,-0.0285760029273411,0.0239928601833342,3.3676599856067856e-06,-0.010711790918764,0.0046856447152293,0.0785305650886307,-0.0001039982015685,0.004029457113601,-0.0045993227380639,0.0004926703267131,-0.0011439766734423,0.0013187010071165,0.0135050198162945,-0.0228862323635844,-0.0034779091567531,0.0090796962181047,-0.0016615561402144,-0.0047887029295304,0.0121634736298698,-0.0023179602878649,0.0397883508251707,0.0001365670065402,0.0,-0.021628455808487,-0.5378685158713229,0.0,0.0,0.0,-0.1166660210519341,-0.0086091637920592,0.0057240730874358,0.0,0.0,-0.0395803732175851,0.0,-0.1103932190504602,-0.0114519134306336,0.004348603845083,-0.0513773772891961,-0.0088816672526745,-0.0183676167990815,0.001451993744432,-0.0132045653772062,0.0010742489973383,-0.0022172557388235,-0.000462899037402,0.0,0.0409809048814279,0.000483190705631,0.0162049628655601,0.0005064876584253,-0.0050282772343162,-0.0068144429125049,0.0,-0.0078622919395412,-0.0002002784717041,-0.0007062652893309,-0.0004592932712168,0.0,0.0,0.0194562733800483,-0.0087200429164064,-0.0366287368250185,0.0022858686102868,0.0074432844054872,0.0,-0.011367389369169,0.0,-0.0139511404317152,0.0,-0.0030407866911007,0.0020376691453486,0.0,-0.0007383399587015,-0.0168996620882656,0.0053038740308485,-0.038609454966681,-0.0110522583500187,0.078559060603784,0.123057662061621,0.07206180214485,-0.0006094761760697,-0.0312199855297275,-0.0011230734857508,-0.0150025613506189,-0.0184758594999763,0.0346147077990394,feat_state_high_risk(-0.54→right) | feat_r3_score_numeric(-0.17→right) | feat_cms_max_group_size(+0.12→wrong),INACCURATE,RETAIN_R3_LOW_PWRONG,False,INACCURATE
